Chemical,Cycle,Dose,se,sd,mean,median,n
F53B,Light_1,0,1.3768088862078234,10.664715774386565,15.170416666666666,17.660833333333333,60
F53B,Light_1,0.1,0.9067638918768613,7.023762904362614,6.336484848484848,4.17,60
F53B,Light_1,1,1.129240428850339,8.747058749602969,8.3341666666666665,5.59,60
F53B,Dark_1,0,0.6340128943501179,4.911042762197538,19.141944444444444,19.0675,60
F53B,Dark_1,0.1,0.6443151551676668,4.990843731346843,16.0719209039548,15.631666666666666,60
F53B,Dark_1,1,0.7170792953580175,5.554472337663503,20.05218181818182,20.715,60
F53B,Light_2,0,1.2799604248633731,9.914530818600829,9.049965986394557,5.295,60
F53B,Light_2,0.1,0.9881386669638477,7.654089201789159,7.202083333333333,4.0625,60
F53B,Light_2,1,0.9384017802302859,7.26882893376658,5.8898511904761905,3.638333333333333,60
F53B,Dark_2,0,0.6527781218637086,5.056397589493399,15.742258064516129,16.495,60
F53B,Dark_2,0.1,0.4392551876382235,3.4024560529161074,15.833135593220339,16.403333333333332,60
F53B,Dark_2,1,0.691577173116715,5.356933748196481,18.22087878787879,18.891666666666666,60
F53B,Light_3,0,1.3315501945324235,10.314143456126645,12.9774,12.175833333333333,60
F53B,Light_3,0.1,0.7561242357819198,5.856913145694372,6.576779661016949,4.575,60
F53B,Light_3,1,1.010074365975945,7.824002395711702,5.4222126436781615,2.6183333333333336,60
F53B,Dark_3,0,0.6940231712911704,5.375880368585521,15.60703125,16.516666666666666,60
F53B,Dark_3,0.1,0.48158519454316134,3.730342876491446,15.86172619047619,16.576666666666668,60
F53B,Dark_3,1,0.5629065710558658,4.360255550340181,17.576848484848487,17.993333333333332,60
OBS,Light_1,0,1.3768088862078234,10.664715774386565,15.170416666666666,17.660833333333333,60
OBS,Light_1,0.1,1.0255338455618952,7.9437510096665385,13.3065,14.43,60
OBS,Light_1,1,1.2077227013013203,9.354979817953296,13.081484848484848,13.701666666666666,60
OBS,Dark_1,0,0.6340128943501179,4.911042762197538,19.141944444444444,19.0675,60
OBS,Dark_1,0.1,0.7361796986399308,5.702423425296894,16.51375,16.988333333333337,60
OBS,Dark_1,1,0.5945247734962884,4.605169093317723,15.990853658536585,16.083333333333332,60
OBS,Light_2,0,1.2799604248633731,9.914530818600829,9.049965986394557,5.295,60
OBS,Light_2,0.1,1.112228446788836,8.615284503182608,12.569194444444445,11.491666666666667,60
OBS,Light_2,1,0.8688220295393433,6.72986650244801,6.465061728395062,3.8975,60
OBS,Dark_2,0,0.6527781218637086,5.056397589493399,15.742258064516129,16.495,60
OBS,Dark_2,0.1,0.6113634255275815,4.735600731097283,17.671833333333332,18.480833333333337,60
OBS,Dark_2,1,0.4590813876340407,3.556029137720863,15.716178861788618,16.35,60
OBS,Light_3,0,1.3315501945324235,10.314143456126645,12.9774,12.175833333333333,60
OBS,Light_3,0.1,1.072066586207258,8.304192068812297,12.340250000000001,11.536666666666665,60
OBS,Light_3,1,1.0140318359851903,7.8546568265895464,8.588270440251572,7.46,60
OBS,Dark_3,0,0.6940231712911704,5.375880368585521,15.60703125,16.516666666666666,60
OBS,Dark_3,0.1,0.6401712301607904,4.958745026267713,16.97960451977401,17.834999999999997,60
OBS,Dark_3,1,0.521712764911297,4.041169700010557,15.739782608695652,15.928333333333333,60
PFOS,Light_1,0,1.3768088862078234,10.664715774386565,15.170416666666666,17.660833333333333,60
PFOS,Light_1,0.1,0.9984277460726186,7.73378806586132,9.732962962962963,9.75,60
PFOS,Light_1,1,0.8170926753770615,6.329172648086845,5.518111111111111,3.394166666666667,60
PFOS,Dark_1,0,0.6340128943501179,4.911042762197538,19.141944444444444,19.0675,60
PFOS,Dark_1,0.1,0.6399907619264195,4.957347125335237,14.914115646258503,15.413333333333332,60
PFOS,Dark_1,1,0.7838223209985696,6.071461591226209,15.886611111111112,15.876666666666667,60
PFOS,Light_2,0,1.2799604248633731,9.914530818600829,9.049965986394557,5.295,60
PFOS,Light_2,0.1,1.1319809216946237,8.7682865158956,7.422745098039216,3.8699999999999997,60
PFOS,Light_2,1,0.6793165054725104,5.261963024997705,5.874434523809524,5.159166666666667,60
PFOS,Dark_2,0,0.6527781218637086,5.056397589493399,15.742258064516129,16.495,60
PFOS,Dark_2,0.1,0.8140711678816417,6.305768151666441,16.165,16.8525,60
PFOS,Dark_2,1,0.805620751590915,6.240311508541432,15.03875,14.960833333333333,60
PFOS,Light_3,0,1.3315501945324235,10.314143456126645,12.9774,12.175833333333333,60
PFOS,Light_3,0.1,0.5826370255051859,4.513086993330822,4.319413580246914,2.8158333333333334,60
PFOS,Light_3,1,0.9982160682039704,7.732148416141249,5.604027777777778,2.8225000000000002,60
PFOS,Dark_3,0,0.6940231712911704,5.375880368585521,15.60703125,16.516666666666666,60
PFOS,Dark_3,0.1,0.6725891592257185,5.209853225041713,14.757916666666667,14.243333333333332,60
PFOS,Dark_3,1,0.5946311916802667,4.605993405026286,15.660029239766082,15.254999999999999,60
