Chemical,Dose,time_end,se,sd,mean,median,n
F53B,0.1,50,1.8825320209134053,6.5212822141946685,6.878333333333333,4.598333333333333,12
F53B,1,1,2.6253904961360792,9.094619458032302,7.341666666666667,3.9425,12
F53B,1,2,2.588285982382806,8.966085652010689,6.343181818181818,2.0283333333333333,12
F53B,1,3,1.3930387523282386,4.825627791889733,4.425151515151515,2.825,12
F53B,1,4,2.156749449305395,7.471199250786282,5.83375,3.5375000000000005,12
F53B,1,5,1.6978124769214424,5.8813949435046,4.2747222222222225,2.1533333333333333,12
F53B,1,6,1.732620304651249,6.0019727957628595,3.952777777777778,2.0875,12
F53B,1,7,3.695153517385368,12.800387267756607,6.645416666666667,1.6191666666666666,12
F53B,1,8,2.412024934980336,8.355499473017918,4.782638888888889,0.7091666666666667,12
F53B,1,9,2.8399587148838394,9.83790557115365,6.778888888888889,1.751666666666667,12
F53B,1,10,2.8728686573511455,9.951908956008735,7.049090909090909,3.0083333333333333,12
F53B,1,11,3.184468938462687,11.031323993084603,7.746060606060606,3.0316666666666667,12
F53B,1,12,3.2625248834790312,11.301717718286826,8.832121212121212,6.114999999999999,12
F53B,1,13,2.9753226468222906,10.306819986413036,7.836363636363636,1.8099999999999998,12
F53B,1,14,2.868722190728088,9.937545174282686,8.284242424242425,3.3766666666666665,12
F53B,1,15,2.522364136587358,8.737725679517814,6.509545454545455,3.1483333333333334,12
F53B,1,16,1.0158691792715928,3.5190740646833896,3.6445454545454545,2.9383333333333335,12
F53B,1,17,1.7421926939912913,6.035132525136428,3.9477272727272728,2.1599999999999997,12
F53B,1,18,1.339245417423269,4.639282213561782,4.06125,2.8783333333333334,12
F53B,1,19,0.7818792684590941,2.7085092367118735,4.13875,2.9366666666666665,12
F53B,1,20,2.407088572960705,8.33839941337281,6.593194444444444,3.7575,12
F53B,1,21,2.036879558919007,7.055957769892409,22.074545454545454,24.598333333333336,12
F53B,1,22,1.7193444925339234,5.955984033564967,18.945151515151515,20.828333333333333,12
F53B,1,23,1.3981886475392882,4.8434675522081205,20.167727272727273,21.331666666666667,12
F53B,1,24,1.5759111241475903,5.4591162704732215,19.168636363636363,19.176666666666666,12
F53B,1,25,1.3334156129915746,4.619087178614013,19.904848484848486,19.658333333333335,12
F53B,1,26,1.3810969097939596,4.784260035879017,8.049090909090909,6.413333333333333,12
F53B,1,27,1.6345879470784088,5.662378747559022,7.870833333333334,7.8133333333333335,12
F53B,1,28,3.4134421981764693,11.824510631882474,8.894444444444444,3.475833333333333,12
F53B,1,29,3.0828269476224404,10.67922580844909,8.64236111111111,5.065833333333334,12
F53B,1,30,2.855386902764337,9.89135038170913,8.177272727272726,4.53,12
F53B,1,31,1.4592149687129121,5.054868929951587,22.1430303030303,21.705,12
F53B,1,32,1.5056983164079285,5.215891969778903,16.516060606060606,18.173333333333336,12
F53B,1,33,1.176975113019246,4.0771613899869115,18.285,18.13,12
F53B,1,34,1.1176871223052556,3.871781765596305,18.21439393939394,18.19,12
F53B,1,35,1.9316438063506416,6.691410429450097,15.94590909090909,17.871666666666666,12
F53B,1,36,2.3571657392556062,8.165461644502724,7.788194444444445,5.800833333333333,12
F53B,1,37,2.4412168794872784,8.456623335133429,6.493636363636364,4.4383333333333335,12
F53B,1,38,1.0894220427388952,3.7738686578184786,3.847424242424242,3.628333333333333,12
F53B,1,39,1.462462263175403,5.066117887943929,4.336969696969697,2.7633333333333336,12
F53B,1,40,2.78289399469154,9.640227581768121,6.8104545454545455,2.9433333333333334,12
F53B,1,41,1.9167295619895661,6.639745971470337,19.583636363636362,18.783333333333335,12
F53B,1,42,1.364732045640208,4.727570483532496,15.228636363636364,14.481666666666666,12
F53B,1,43,1.1267261467474294,3.9030938647657085,17.42787878787879,19.06,12
F53B,1,44,0.6433323716431814,2.2285687076795466,18.05939393939394,17.993333333333332,12
F53B,1,45,0.6615022472100704,2.2915110029776593,17.58469696969697,17.821666666666665,12
F53B,1,46,1.9986482963808976,6.923520791585388,6.8425,4.180833333333334,12
F53B,1,47,2.318972862299827,8.033157637753453,5.745277777777778,2.696666666666667,12
F53B,1,48,3.095057282269183,10.721592930452545,6.928055555555556,2.7608333333333333,12
F53B,1,49,1.2018373717694997,4.163286780679638,2.8793939393939394,1.4333333333333333,12
F53B,1,50,2.3795657973332833,8.243057721868785,4.420454545454546,1.6099999999999999,12
OBS,0,1,2.094824736309885,7.2566857524815935,13.311805555555555,14.071666666666665,12
OBS,0,2,2.288203493950622,7.926569419158203,9.745694444444444,9.496666666666666,12
OBS,0,3,2.9427624364830676,10.194028109187707,11.161666666666667,11.781666666666666,12
OBS,0,4,2.950796534733281,10.221859041912449,11.085833333333333,12.569166666666668,12
OBS,0,5,3.365046127129677,11.65686172400296,12.604848484848484,16.971666666666668,12
OBS,0,6,3.4213014953852143,11.851736036037135,10.601296296296296,4.4766666666666675,12
OBS,0,7,2.844255517165187,9.852790130876393,7.904791666666666,2.0925,12
OBS,0,8,2.975232797285831,10.306508738488665,8.285833333333333,1.2283333333333333,12
OBS,0,9,2.946181329088268,10.205871500583365,8.104,0.6925000000000001,12
OBS,0,10,2.9288772462956367,10.145928399432934,8.382666666666665,2.390833333333333,12
OBS,0,11,3.0480716464323003,10.558829913461725,10.868181818181819,16.795,12
OBS,0,12,3.581660457736951,12.4072357765216,12.83314814814815,16.64,12
OBS,0,13,3.6713826814499733,12.718042676599632,12.500833333333334,10.634166666666667,12
OBS,0,14,3.4787452214803287,12.050726940382752,12.277291666666667,11.089166666666667,12
OBS,0,15,3.2569381053852418,11.282364551268714,10.175952380952381,4.733333333333333,12
OBS,0,16,3.3854567558879936,11.72756621605062,10.833055555555555,9.936666666666667,12
OBS,0,17,3.2403253639883407,11.224816326963843,11.151388888888889,11.5025,12
OBS,0,18,3.3148477878300056,11.482969575757734,11.1,7.378333333333333,12
OBS,0,19,2.5125449665617356,8.703711076772743,11.547500000000001,11.8175,12
OBS,0,20,2.037378062483381,7.057684636894909,9.480238095238095,9.28,12
OBS,0,21,1.2922318357338018,4.4764223892978885,22.585,21.6175,12
OBS,0,22,1.3936263065855956,4.827663139541625,17.459,14.504999999999999,12
OBS,0,23,1.2438951806557315,4.308979304371588,19.18261904761905,19.88,12
OBS,0,24,1.7858709415412048,6.18643841302047,19.134285714285713,19.996666666666666,12
OBS,0,25,1.3894529806862552,4.813206314553224,18.34357142857143,17.638333333333332,12
OBS,0,26,1.814342454352724,6.285066626536269,15.966666666666667,16.404999999999998,12
OBS,0,27,2.822612599547664,9.777816865001238,20.76904761904762,23.115000000000002,12
OBS,0,28,3.2520011179339674,11.265262325064839,14.690151515151515,17.003333333333334,12
OBS,0,29,3.6771535954886105,12.738033709241696,13.485,17.69333333333333,12
OBS,0,30,3.613429975292533,12.517288613598039,11.932291666666668,9.477500000000001,12
OBS,0,31,1.1346656690653665,3.930597176850697,15.967500000000001,15.761666666666667,12
OBS,0,32,1.2853985096862777,4.452751053499897,15.799166666666666,16.275,12
OBS,0,33,2.094830799908889,7.256706757404696,16.177777777777777,17.083333333333336,12
OBS,0,34,1.3984405004623306,4.844339996325609,15.146666666666667,15.688333333333333,12
OBS,0,35,1.6928269113940844,5.864124437908904,15.637619047619047,16.631666666666668,12
OBS,0,36,1.9110619436651581,6.620112765678771,8.915151515151514,7.846666666666667,12
OBS,0,37,3.268364904650116,11.32194814505802,9.210925925925926,4.325,12
OBS,0,38,3.34096492219962,11.573441983110285,8.549814814814814,2.815,12
OBS,0,39,3.055243377360862,10.58367351815469,7.997777777777777,3.0433333333333334,12
OBS,0,40,3.2357371108718644,11.208922151932397,10.32318181818182,6.7716666666666665,12
OBS,0,41,2.47685625146719,8.580081741171536,13.740277777777779,15.834166666666668,12
OBS,0,42,2.010611795366442,6.9649635677439115,16.096,17.416666666666668,12
OBS,0,43,0.9962539403085172,3.4511248837100865,16.267222222222223,15.193333333333333,12
OBS,0,44,1.441400503861806,4.993157813488056,16.218541666666667,17.756666666666668,12
OBS,0,45,0.9999035612668932,3.463767541566637,15.593095238095238,15.803333333333335,12
OBS,0,46,2.566860797131752,8.891866633177886,14.401666666666667,14.129999999999999,12
OBS,0,47,3.135273267803736,10.860905190897146,13.491363636363637,12.646666666666667,12
OBS,0,48,3.5137577416603714,12.17201386808848,14.535740740740742,15.485000000000001,12
OBS,0,49,3.2336061577496134,11.201540313779823,12.44462962962963,10.848333333333333,12
OBS,0,50,2.9034252795464646,10.057760200308694,9.922333333333333,5.3533333333333335,12
OBS,0.1,1,1.503521750997938,5.208352126026702,7.394090909090909,6.496666666666667,12
OBS,0.1,2,1.4859361810572769,5.147433924792139,4.305303030303031,1.5166666666666666,12
OBS,0.1,3,1.7094283125430871,5.921633378442714,4.0625757575757575,0.5850000000000001,12
OBS,0.1,4,1.8374809877850111,6.365220857570973,4.1446969696969695,1.0716666666666665,12
OBS,0.1,5,1.9559784584186966,6.775708136982861,4.595757575757576,1.6066666666666667,12
OBS,0.1,6,2.196308300652518,7.6082351316308445,5.7327272727272724,2.185,12
OBS,0.1,7,2.374356319826846,8.225011562424712,6.135909090909091,1.5083333333333333,12
OBS,0.1,8,2.598285379819385,9.000724580821146,6.540757575757576,1.3316666666666668,12
OBS,0.1,9,2.6639238411564024,9.228102880753864,6.578333333333333,1.5833333333333333,12
OBS,0.1,10,2.201021671806415,7.624562728257803,5.635694444444445,1.791666666666667,12
OBS,0.1,11,1.8014033545169676,6.240244269896796,4.06625,1.580833333333333,12
OBS,0.1,12,1.6110656951104887,5.580895276525273,3.450555555555556,1.1491666666666667,12
OBS,0.1,13,1.9379131958665756,6.713128231798172,4.3525,1.8791666666666667,12
OBS,0.1,14,1.9824463199658184,6.867395498917489,5.678472222222222,2.3658333333333337,12
