Chemical,Cycle,Dose,diff,lwr.ci,upr.ci,pval,se,sd,mean,median,n
OBS,Dark_1,1,-3.15109078590786,-5.92602551688383,-0.37615605493189,0.14289788148112725,0.5945247734962884,4.605169093317723,15.990853658536585,16.083333333333332,60
OBS,Light_2,0.1,3.51922845804989,-0.116193177881289,7.15465009398106,0.17772888889484872,1.112228446788836,8.615284503182608,12.569194444444445,11.491666666666667,60
OBS,Light_2,1,-2.5849042579995,-6.31001249553736,1.14020397953837,0.42389576622314484,0.8688220295393433,6.72986650244801,6.465061728395062,3.8975,60
OBS,Dark_2,0.1,1.9295752688172,-0.273812910286955,4.13296344792136,0.2243522718168914,0.6113634255275815,4.735600731097283,17.671833333333332,18.480833333333337,60
OBS,Dark_2,1,-0.0260792027275105,-2.39701756699206,2.34485916153704,0.9995195450562604,0.4590813876340407,3.556029137720863,15.716178861788618,16.35,60
OBS,Light_3,0.1,-0.637149999999998,-4.40681267970363,3.13251267970364,0.9995195450562604,1.072066586207258,8.304192068812297,12.340250000000001,11.536666666666665,60
OBS,Light_3,1,-4.38912955974843,-8.27029763297998,-0.507961486516873,0.14289788148112725,1.0140318359851903,7.8546568265895464,8.588270440251572,7.46,60
OBS,Dark_3,0.1,1.37257326977401,-0.954024777742865,3.69917131729089,0.5280215083247854,0.6401712301607904,4.958745026267713,16.97960451977401,17.834999999999997,60
OBS,Dark_3,1,0.132751358695652,-2.30671624183921,2.57221895923052,0.9995195450562604,0.521712764911297,4.041169700010557,15.739782608695652,15.928333333333333,60
OBS,Light_1,0,NA,NA,NA,1,1.3768088862078234,10.664715774386565,15.170416666666666,17.660833333333333,60
OBS,Dark_1,0,NA,NA,NA,1,0.6340128943501179,4.911042762197538,19.141944444444444,19.0675,60
OBS,Light_2,0,NA,NA,NA,1,1.2799604248633731,9.914530818600829,9.049965986394557,5.295,60
OBS,Dark_2,0,NA,NA,NA,1,0.6527781218637086,5.056397589493399,15.742258064516129,16.495,60
OBS,Light_3,0,NA,NA,NA,1,1.3315501945324235,10.314143456126645,12.9774,12.175833333333333,60
OBS,Dark_3,0,NA,NA,NA,1,0.6940231712911704,5.375880368585521,15.60703125,16.516666666666666,60
F53B,Light_1,0.1,-8.83393181818182,-12.7917930556791,-4.87607058068455,3.419232502399616e-5,0.9067638918768613,7.023762904362614,6.336484848484848,4.17,60
F53B,Light_1,1,-6.83625,-10.7483540784569,-2.92414592154309,8.836225108180829e-4,1.129240428850339,8.747058749602969,8.3341666666666665,5.59,60
F53B,Dark_1,0.1,-3.07002354048964,-5.64712619534885,-0.492920885630435,0.040700609161490764,0.6443151551676668,4.990843731346843,16.0719209039548,15.631666666666666,60
F53B,Dark_1,1,0.910237373737374,-1.69826261357789,3.51873736105264,0.7575359841314546,0.7170792953580175,5.554472337663503,20.05218181818182,20.715,60
F53B,Light_2,0.1,-1.84788265306122,-5.39329218110963,1.69752687498719,0.5310925561658739,0.9881386669638477,7.654089201789159,7.202083333333333,4.0625,60
F53B,Light_2,1,-3.16011479591837,-6.76199628842069,0.441766696583952,0.14041991579341345,0.9384017802302859,7.26882893376658,5.8898511904761905,3.638333333333333,60
F53B,Dark_2,0.1,0.0908775287042101,-2.1601540586968,2.34190911610522,0.9933678742264951,0.4392551876382235,3.4024560529161074,15.833135593220339,16.403333333333332,60
F53B,Dark_2,1,2.47862072336266,0.199568792408114,4.75767265431721,0.06203508395059876,0.691577173116715,5.356933748196481,18.22087878787879,18.891666666666666,60
F53B,Light_3,0.1,-6.40062033898305,-9.85621410879738,-2.94502656916872,4.6627727133996544e-4,0.7561242357819198,5.856913145694372,6.576779661016949,4.575,60
F53B,Light_3,1,-7.55518735632184,-11.0244191686,-4.08595554404369,3.419232502399616e-5,1.010074365975945,7.824002395711702,5.4222126436781615,2.6183333333333336,60
F53B,Dark_3,0.1,0.25469494047619,-1.89597628831292,2.4053661692653,0.9933678742264951,0.48158519454316134,3.730342876491446,15.86172619047619,16.576666666666668,60
F53B,Dark_3,1,1.96981723484849,-0.187951938084337,4.12758640778131,0.1336338731144352,0.5629065710558658,4.360255550340181,17.576848484848487,17.993333333333332,60
F53B,Light_1,0,NA,NA,NA,1,1.3768088862078234,10.664715774386565,15.170416666666666,17.660833333333333,60
F53B,Dark_1,0,NA,NA,NA,1,0.6340128943501179,4.911042762197538,19.141944444444444,19.0675,60
F53B,Light_2,0,NA,NA,NA,1,1.2799604248633731,9.914530818600829,9.049965986394557,5.295,60
F53B,Dark_2,0,NA,NA,NA,1,0.6527781218637086,5.056397589493399,15.742258064516129,16.495,60
F53B,Light_3,0,NA,NA,NA,1,1.3315501945324235,10.314143456126645,12.9774,12.175833333333333,60
F53B,Dark_3,0,NA,NA,NA,1,0.6940231712911704,5.375880368585521,15.60703125,16.516666666666666,60
PFOS,Light,0.1,-5.15302451217546,-7.25272067659778,-3.05332834775313,3.513954269784847e-7,0.5591074332695745,7.501213365097176,7.153385744234801,4.526666666666667,180
PFOS,Light,1,-6.64148139462164,-8.72596656266218,-4.5569962265811,4.957190213872309e-11,0.47787368874330394,6.4113483161316225,5.664928861788618,3.394166666666667,180
PFOS,Dark,0.1,-1.49205467753963,-3.10704559669334,0.122936241614075,0.09882503488884811,0.4129801871566931,5.540710631057708,15.300346756152125,15.626666666666667,180
