Chemical,Cycle,Dose,diff,lwr.ci,upr.ci,pval,se,sd,mean,median,n
F53B,Dark_2,0.1,-3.70623291416064,-136.713337830461,129.30087200214,0.9968328306570972,28.5895341001273,221.45357889124415,1476.671186440678,1534.4,60
F53B,Dark_2,1,137.478944281525,2.81619632775002,272.1416922353,0.11588638209351476,39.80685977266629,308.34260992870105,1617.8563636363635,1651.6,60
F53B,Light_3,0.1,-233.972440677966,-474.27044774977,6.3255663938379,0.11588638209351476,49.97895128547175,387.13529197908775,1113.213559322034,1121.9,60
F53B,Light_3,1,-473.51875862069,-714.765139443205,-232.272377798174,5.220025126617678e-4,72.76512082918676,563.6362023124215,873.6672413793103,792.4,60
F53B,Dark_3,0.1,55.0709821428572,-78.6013037015383,188.743267987253,0.7184990145196681,28.408332549185427,220.04999771303451,1500.8678571428572,1546.6,60
F53B,Dark_3,1,130.321306818182,-3.79214288509905,264.434756521463,0.11588638209351476,32.236797861506595,249.70516250533984,1576.118181818182,1561.6,60
F53B,Light_1,0,NA,NA,NA,1,94.93823244524485,735.388386357604,1391.793181818182,1647.0500000000002,60
F53B,Dark_1,0,NA,NA,NA,1,40.69347890371818,315.21033218668674,1661.84,1687.75,60
F53B,Light_2,0,NA,NA,NA,1,84.35779431189391,653.4326649855118,1110.2938775510204,1176.8999999999999,60
F53B,Dark_2,0,NA,NA,NA,1,36.92197143371371,285.99636094383834,1480.3774193548386,1475.8,60
F53B,Light_3,0,NA,NA,NA,1,92.02899347229551,712.8535181728632,1347.186,1437.3,60
F53B,Dark_3,0,NA,NA,NA,1,48.378605251376854,374.7390649026505,1445.796875,1518.1000000000001,60
PFOS,Light,0.1,-275.851040154814,-435.044134239465,-116.657946070162,5.557413251355836e-4,46.620964267612585,625.4858716738227,1003.8874213836478,1042.9,180
PFOS,Light,1,-308.732363977486,-466.772202834473,-150.692525120499,1.4679275949314174e-4,40.17575063547844,539.014256808061,971.0060975609756,970.55,180
PFOS,Dark,0.1,-46.0841812802194,-140.180903118723,48.0125405582843,0.575405140330741,24.71519554981433,331.5891439595108,1480.9308724832215,1513.8,180
PFOS,Dark,1,-28.1082741024238,-119.299949291585,63.0834010867372,0.7000122998261584,23.017237894097928,308.80865151292244,1498.906779661017,1498.6,180
PFOS,Light,0,NA,NA,NA,1,52.643587799494,706.287845394883,1279.7384615384615,1355.3,180
PFOS,Dark,0,NA,NA,NA,1,25.195301948443333,338.0304472221132,1527.0150537634408,1518,180
OBS,Light,0.1,115.713760683761,-30.0626263525616,261.490147720083,0.27835770942069304,37.91928089668416,508.7405384573697,1395.4522222222222,1472.2,180
OBS,Light,1,-98.15698005698,-247.475812744982,51.1618526310221,0.3286956078995658,41.31625666763251,554.3157509079314,1181.5814814814814,1196.2,180
OBS,Dark,0.1,16.5581305941009,-63.9674229000568,97.0836840882587,0.8506247873455666,21.555980159270653,289.20382174659557,1543.5731843575418,1554.5,180
OBS,Dark,1,-72.2650537634408,-158.100552347046,13.5704448201639,0.27835770942069304,17.553766000132324,235.50848422452276,1454.75,1463.1,180
OBS,Light,0,NA,NA,NA,1,52.643587799494,706.287845394883,1279.7384615384615,1355.3,180
OBS,Dark,0,NA,NA,NA,1,25.195301948443333,338.0304472221132,1527.0150537634408,1518,180
F53B,Light,0.1,-210.414323607427,-357.194627502941,-63.6340197119129,0.006218879894170692,35.516675911160974,476.5062100331113,1069.3241379310346,1064.15,180
F53B,Light,1,-255.676252236136,-402.841013081583,-108.511491390689,0.0010785208617347664,43.31058171071906,581.0724291013618,1024.0622093023255,908.3499999999999,180
F53B,Dark,0.1,-39.3828698553948,-121.59821639891,42.8324766881203,0.4446957904013433,18.710987828097558,251.03424425878376,1487.632183908046,1523.5,180
F53B,Dark,1,108.776461388074,25.7837857844177,191.769136991731,0.010280129384689769,22.511494405223512,302.02339059111586,1635.7915151515151,1624.5,180
F53B,Light,0,NA,NA,NA,1,52.643587799494,706.287845394883,1279.7384615384615,1355.3,180
F53B,Dark,0,NA,NA,NA,1,25.195301948443333,338.0304472221132,1527.0150537634408,1518,180
PFOS,NA,0.1,-142.517268324895,-247.7419945366,-37.2925421131913,0.005510320080951314,29.409682748870974,558.0094964963644,1234.664935064935,1300.15,360
PFOS,NA,1,-132.163141806253,-235.155364277667,-29.1709193348383,0.008985143302229548,26.792616993803193,508.3541650617091,1245.0190615835777,1335.6,360
PFOS,NA,0,NA,NA,NA,1,31.658947201180993,600.6862888724694,1377.1822033898304,1455.25,360
OBS,NA,0.1,92.1242032954065,1.96376819989351,182.284638390919,0.04438356094949403,22.141871984938348,420.1124827936718,1469.3064066852369,1536.8000000000002,360
OBS,NA,1,-75.0297895967269,-169.34866489931,19.2890857058566,0.13760253102873976,24.381909281761583,462.6142022038003,1302.1524137931035,1389.6999999999998,360
OBS,NA,0,NA,NA,NA,1,31.658947201180993,600.6862888724694,1377.1822033898304,1455.25,360
F53B,NA,0.1,-98.7040424702902,-196.516113371399,-0.891971569181209,0.04758140691996271,22.882045078704255,434.1562798281136,1278.4781609195402,1337.6,360
F53B,NA,1,-53.6086128853794,-152.063666487103,44.8464407163442,0.36696509268218436,29.35186634600959,556.9125073814052,1323.573590504451,1394.6999999999998,360
F53B,NA,0,NA,NA,NA,1,31.658947201180993,600.6862888724694,1377.1822033898304,1455.25,360
