Chemical,Dose,time_end,se,sd,mean,median,n
F53B,1,7,221.70921104312208,768.0232360653964,398.725,97.15,12
F53B,1,8,144.72149609882013,501.32996838107505,286.9583333333333,42.55,12
F53B,1,9,170.39752289303038,590.274334269219,406.73333333333335,105.1,12
F53B,1,10,172.37211944106872,597.1145373605241,422.94545454545454,180.5,12
F53B,1,11,191.0681363077612,661.8794395850762,464.76363636363635,181.9,12
F53B,1,12,195.7514930087419,678.1030630972097,529.9272727272727,366.9,12
F53B,1,13,178.51935880933746,618.4091991847822,470.1818181818182,108.6,12
F53B,1,14,172.12333144368526,596.2527104569612,497.05454545454546,202.6,12
F53B,1,15,151.34184819524148,524.2635407710688,390.57272727272726,188.9,12
F53B,1,16,60.95215075629557,211.14444388100338,218.6727272727273,176.3,12
F53B,1,17,104.53156163947747,362.10795150818564,236.86363636363637,129.6,12
F53B,1,18,80.35472504539614,278.3569328137069,243.675,172.7,12
F53B,1,19,46.91275610754564,162.5105542027124,248.325,176.2,12
F53B,1,20,144.4253143776423,500.3039648023686,395.5916666666667,225.45,12
F53B,1,21,122.21277353514041,423.3574661935445,1324.4727272727273,1475.9,12
F53B,1,22,103.1606695520354,357.359042013898,1136.709090909091,1249.7,12
F53B,1,23,83.8913188523573,290.60805313248727,1210.0636363636363,1279.9,12
F53B,1,24,94.5546674488554,327.54697622839325,1150.1181818181817,1150.6,12
F53B,1,25,80.00493677949449,277.1452307168408,1194.290909090909,1179.5,12
F53B,1,26,82.86581458763757,287.055602152741,482.94545454545454,384.8,12
F53B,1,27,98.07527682470452,339.7427248535413,472.25,468.8,12
F53B,1,28,204.8065318905882,709.4706379129485,533.6666666666666,208.54999999999998,12
F53B,1,29,184.9696168573464,640.7535485069453,518.5416666666666,303.95000000000005,12
F53B,1,30,171.32321416586026,593.4810229025479,490.6363636363636,271.8,12
F53B,1,31,87.55289812277472,303.29213579709517,1328.581818181818,1302.3,12
F53B,1,32,90.3418989844757,312.95351818673413,990.9636363636364,1090.4,12
F53B,1,33,70.61850678115476,244.62968339921466,1097.1,1087.8,12
F53B,1,34,67.06122733831535,232.3069059357783,1092.8636363636363,1091.4,12
F53B,1,35,115.89862838103849,401.4846257670058,956.7545454545455,1072.3,12
F53B,1,36,141.42994435533635,489.9276986701634,467.2916666666667,348.04999999999995,12
F53B,1,37,146.4730127692367,507.39740010800574,389.6181818181818,266.3,12
F53B,1,38,65.36532256433371,226.43211946910873,230.84545454545454,217.7,12
F53B,1,39,87.74773579052417,303.96707327663574,260.2181818181818,165.8,12
F53B,1,40,166.9736396814924,578.4136549060872,408.6272727272727,176.6,12
F53B,1,41,115.00377371937395,398.38475828822016,1175.0181818181818,1127,12
F53B,1,42,81.88392273841248,283.6542290119498,913.7181818181818,868.9,12
F53B,1,43,67.60356880484575,234.18563188594248,1045.6727272727273,1143.6,12
F53B,1,44,38.59994229859089,133.7141224607728,1083.5636363636363,1079.6,12
F53B,1,45,39.69013483260422,137.49066017865954,1055.081818181818,1069.3,12
F53B,1,46,119.91889778285385,415.4112474951233,410.55,250.85000000000002,12
F53B,1,47,139.13837173798962,481.98945826520713,344.71666666666664,161.8,12
F53B,1,48,185.70343693615098,643.2955758271527,415.68333333333334,165.65,12
F53B,1,49,72.11024230616998,249.79720684077824,172.76363636363638,86,12
F53B,1,50,142.77394783999702,494.58346331212715,265.22727272727275,96.6,12
OBS,0,1,125.68948417859312,435.40114514889564,798.7083333333334,844.3,12
OBS,0,2,137.29220963703733,475.59416514949214,584.7416666666667,569.8,12
OBS,0,3,176.56574618898404,611.6416865512624,669.7,706.9,12
OBS,0,4,177.04779208399685,613.3115425147469,665.15,754.15,12
OBS,0,5,201.90276762778063,699.4117034401776,756.290909090909,1018.3,12
OBS,0,6,205.27808972311286,711.1041621622281,636.0777777777778,268.6,12
OBS,0,7,170.6553310299112,591.1674078525836,474.28749999999997,125.55,12
OBS,0,8,178.51396783714983,618.3905243093199,497.15,73.7,12
OBS,0,9,176.7708797452961,612.3522900350019,486.24,41.55,12
OBS,0,10,175.7326347777382,608.7557039659761,502.96,143.45,12
OBS,0,11,182.884298785938,633.5297948077035,652.0909090909091,1007.7,12
OBS,0,12,214.89962746421705,744.434146591296,769.9888888888889,998.4,12
OBS,0,13,220.2829608869984,763.082560595978,750.0500000000001,638.05,12
OBS,0,14,208.72471328881974,723.0436164229652,736.6375,665.35,12
OBS,0,15,195.4162863231145,676.9418730761228,610.5571428571428,284,12
OBS,0,16,203.12740535327958,703.6539729630372,649.9833333333333,596.2,12
OBS,0,17,194.41952183930047,673.4889796178306,669.0833333333334,690.15,12
OBS,0,18,198.89086726980034,688.9781745454641,666,442.7,12
OBS,0,19,150.75269799370412,522.2226646063646,692.85,709.05,12
OBS,0,20,122.24268374900288,423.4610782136946,568.8142857142857,556.8,12
OBS,0,21,77.53391014402811,268.5853433578733,1355.1,1297.05,12
OBS,0,22,83.61757839513572,289.6597883724975,1047.54,870.3,12
OBS,0,23,74.63371083934388,258.53875826229523,1150.9571428571428,1192.8,12
OBS,0,24,107.1522564924723,371.1863047812282,1148.057142857143,1199.8,12
OBS,0,25,83.3671788411753,288.7923788731934,1100.6142857142856,1058.3,12
OBS,0,26,108.86054726116345,377.10399759217614,958,984.3,12
OBS,0,27,169.35675597285984,586.6690119000743,1246.142857142857,1386.9,12
OBS,0,28,195.12006707603803,675.9157395038903,881.4090909090909,1020.2,12
OBS,0,29,220.62921572931666,764.2820225545019,809.1,1061.6,12
OBS,0,30,216.80579851755198,751.0373168158824,715.9375,568.6500000000001,12
OBS,0,31,68.07994014392199,235.83583061104179,958.05,945.7,12
OBS,0,32,77.12391058117666,267.16506320999383,947.95,976.5,12
OBS,0,33,125.68984799453332,435.4024054442817,970.6666666666666,1025,12
OBS,0,34,83.90643002773983,290.66039977953653,908.8,941.3,12
OBS,0,35,101.56961468364507,351.84746627453427,938.2571428571429,997.9,12
OBS,0,36,114.66371661990951,397.2067659407263,534.9090909090909,470.8,12
OBS,0,37,196.10189427900696,679.3168887034811,552.6555555555556,259.5,12
OBS,0,38,200.4578953319772,694.4065189866171,512.9888888888889,168.9,12
OBS,0,39,183.31460264165173,635.0204110892814,479.8666666666667,182.6,12
OBS,0,40,194.14422665231186,672.5353291159438,619.3909090909091,406.3,12
