Chemical,Cycle,Dose,diff,lwr.ci,upr.ci,pval,se,sd,mean,median,n
PFOS,Dark_1,0,NA,NA,NA,1,0.17418647509983493,1.3492426343924673,8.555388888888888,8.61,60
PFOS,Light_2,0,NA,NA,NA,1,0.593160687011293,4.594602924839376,9.454931972789115,9.916666666666666,60
PFOS,Dark_2,0,NA,NA,NA,1,0.2589527268347743,2.005839196972159,8.930698924731182,8.861666666666668,60
PFOS,Light_3,0,NA,NA,NA,1,0.4890513768769552,3.788175676168509,9.4757,9.343333333333334,60
PFOS,Dark_3,0,NA,NA,NA,1,0.28818077158048144,2.2322386580568168,8.489583333333334,8.510833333333334,60
OBS,Light_1,0.1,2.60619696969697,1.23647486582934,3.97591907356461,9.35151747627927e-4,0.378247806770979,2.9298949127269656,10.632333333333333,10.996666666666666,60
OBS,Light_1,1,2.17174242424242,0.775928031009837,3.56755681747501,0.008102892665009964,0.43471012576264956,3.3672501550129472,10.197878787878787,9.6466666666666665,60
OBS,Dark_1,0.1,0.26,-0.514713720243831,1.03471372024383,0.9855231197075088,0.24179696262386852,1.87295121881156,8.815388888888888,8.6466666666666665,60
OBS,Dark_1,1,-0.514779132791327,-1.34718065148324,0.317622385900581,0.6659211838140555,0.1473991475371221,1.1417488873128878,8.040609756097561,8.143333333333334,60
OBS,Light_2,0.1,0.78912358276644,-0.875892483677436,2.45413964921031,0.7930153964919027,0.4744312969263762,3.6749290238308823,10.244055555555555,10.535,60
OBS,Light_2,1,1.48204333585286,-0.224049020379241,3.18813569208496,0.3906248149533784,0.434996030155452,3.3694647609168102,10.936975308641975,10.715833333333334,60
OBS,Dark_2,0.1,-0.397921146953404,-1.17860929442383,0.382767000517022,0.7930153964919027,0.19393930889489802,1.502247427049832,8.532777777777778,8.306666666666667,60
OBS,Dark_2,1,-0.178137949121426,-1.01819123474666,0.661915336503811,0.999649944887657,0.173253100404898,1.342012745093943,8.752560975609756,8.405,60
OBS,Light_3,0.1,1.20457777777778,-0.361416977031448,2.77057253258701,0.46346693439991526,0.4144792851135509,3.210542737185477,10.680277777777778,10.395833333333332,60
OBS,Light_3,1,0.241595597484277,-1.37072077181259,1.85391196678114,0.999649944887657,0.5201241431954343,4.028864289112638,9.717295597484277,10.186666666666667,60
OBS,Dark_3,0.1,0.174343220338983,-0.727313639049231,1.0760000797272,0.999649944887657,0.24959255994788943,1.9333356560309043,8.663926553672317,8.865,60
OBS,Dark_3,1,0.00885869565217412,-0.936539972426788,0.954257363731136,0.999649944887657,0.18039467705740628,1.3973311599755995,8.498442028985508,8.329166666666666,60
OBS,Light_1,0,NA,NA,NA,1,0.38563269704472647,2.9870980268145515,8.026136363636363,8.265833333333333,60
OBS,Dark_1,0,NA,NA,NA,1,0.17418647509983493,1.3492426343924673,8.555388888888888,8.61,60
OBS,Light_2,0,NA,NA,NA,1,0.593160687011293,4.594602924839376,9.454931972789115,9.916666666666666,60
OBS,Dark_2,0,NA,NA,NA,1,0.2589527268347743,2.005839196972159,8.930698924731182,8.861666666666668,60
OBS,Light_3,0,NA,NA,NA,1,0.4890513768769552,3.788175676168509,9.4757,9.343333333333334,60
OBS,Dark_3,0,NA,NA,NA,1,0.28818077158048144,2.2322386580568168,8.489583333333334,8.510833333333334,60
F53B,Light_1,0.1,2.07768181818182,0.549786965086358,3.60557667127728,0.022227619742152704,0.45914802579312525,3.5565453146815753,10.103818181818182,10.558333333333334,60
F53B,Light_1,1,3.76532915360502,2.255098418475,5.27555988873503,2.9681205639953134e-6,0.45532941733834287,3.5269665007794573,11.79146551724138,12.217500000000001,60
F53B,Dark_1,0.1,0.139865348399248,-0.428271913893195,0.70800261069169,0.9479637394990589,0.16532376519924197,1.280592378697939,8.695254237288136,8.716666666666667,60
F53B,Dark_1,1,-0.0509040404040402,-0.625963027165329,0.524154946357249,0.9684503755667087,0.10724880429727367,0.8307456658879987,8.504484848484848,8.456666666666667,60
F53B,Light_2,0.1,1.71237358276644,-0.0851329667393155,3.5098801322722,0.19255399577854515,0.500418978712436,3.876228741358777,11.167305555555556,11.2275,60
F53B,Light_2,1,1.15188350340136,-0.674254075937847,2.97802108274057,0.5420432292223671,0.5361122587679961,4.15270769981218,10.606815476190476,11.884166666666667,60
F53B,Dark_2,0.1,-0.152648077273556,-0.84279779309302,0.537501638545908,0.9479637394990589,0.13746139683663328,1.0647714013893792,8.778050847457626,8.741666666666667,60
F53B,Dark_2,1,-0.187304985337242,-0.886045532244494,0.51143556157001,0.9479637394990589,0.17070916878720502,1.322307535515512,8.74339393939394,8.84,60
F53B,Light_3,0.1,2.50107966101695,0.783650618910299,4.2185087031236,0.016661931060987012,0.48610273095853845,3.7653355630967282,11.976779661016948,11.995000000000001,60
F53B,Light_3,1,-0.336791954022988,-2.06099909904481,1.38741519099884,0.9479637394990589,0.571095432282627,4.423686196651481,9.138908045977011,8.650833333333333,60
F53B,Dark_3,0.1,0.663154761904762,-0.20890756791307,1.53521709172259,0.3772981936580644,0.1661840863414742,1.28725639761045,9.152738095238096,8.8533333333333335,60
F53B,Dark_3,1,0.202204545454546,-0.672735885685343,1.07714497659443,0.9479637394990589,0.2461614008708779,1.9067580121039962,8.69178787878788,8.58,60
F53B,Light_1,0,NA,NA,NA,1,0.38563269704472647,2.9870980268145515,8.026136363636363,8.265833333333333,60
F53B,Dark_1,0,NA,NA,NA,1,0.17418647509983493,1.3492426343924673,8.555388888888888,8.61,60
F53B,Light_2,0,NA,NA,NA,1,0.593160687011293,4.594602924839376,9.454931972789115,9.916666666666666,60
F53B,Dark_2,0,NA,NA,NA,1,0.2589527268347743,2.005839196972159,8.930698924731182,8.861666666666668,60
F53B,Light_3,0,NA,NA,NA,1,0.4890513768769552,3.788175676168509,9.4757,9.343333333333334,60
F53B,Dark_3,0,NA,NA,NA,1,0.28818077158048144,2.2322386580568168,8.489583333333334,8.510833333333334,60
PFOS,Light,0.1,0.555507176261894,-0.593315315658442,1.70432966818223,0.45266628368886097,0.36188151605746227,4.855150018231004,9.578071278825997,10.223333333333333,180
PFOS,Light,1,1.49594199499687,0.355442009477229,2.63644198051652,0.014723740102617233,0.34473392870251574,4.625090992376347,10.518506097560975,11.315833333333334,180
PFOS,Dark,0.1,0.723984989535975,0.146364144050503,1.30160583502145,0.014942976641292441,0.17791946525413588,2.3870401129719583,9.381834451901566,9.511666666666667,180
PFOS,Dark,1,0.797696676994107,0.237908711007328,1.35748464298089,0.01386919352818028,0.12141134140497295,1.628904075725726,9.455546139359699,9.110000000000001,180
PFOS,Light,0,NA,NA,NA,1,0.2909197638233833,3.903098207443615,9.022564102564102,9.036666666666667,180
PFOS,Dark,0,NA,NA,NA,1,0.1414839704553662,1.8982066539886242,8.657849462365592,8.635,180
OBS,Light,0.1,1.49632478632479,0.608552773120857,2.38409679952872,0.0016814309068715616,0.24400244235519805,3.2736362866931805,10.518888888888888,10.563333333333333,180
OBS,Light,1,1.26445235834125,0.355107001389447,2.17379771529305,0.008497751246135277,0.2690947630381093,3.610285095254462,10.287016460905349,10.315,180
OBS,Dark,0.1,0.012886105604613,-0.458873284649936,0.484645495859162,0.9970736198751025,0.1321233376047739,1.7726205857905721,8.670735567970205,8.688333333333333,180
OBS,Dark,1,-0.224659358198926,-0.727527090451577,0.278208374053725,0.6581371484480256,0.09871090723319666,1.3243457921646205,8.433190104166666,8.217500000000001,180
OBS,Light,0,NA,NA,NA,1,0.2909197638233833,3.903098207443615,9.022564102564102,9.036666666666667,180
OBS,Dark,0,NA,NA,NA,1,0.1414839704553662,1.8982066539886242,8.657849462365592,8.635,180
F53B,Light,0.1,2.08305850279988,1.09325002838736,3.07286697721241,3.3030348136176e-5,0.2828905708954396,3.795375280295559,11.105622605363985,11.188333333333333,180
F53B,Light,1,1.4887343470483,0.496333298993458,2.48113539510314,0.0037671458893386855,0.3110359853722824,4.172985640446322,10.511298449612402,11.169166666666666,180
F53B,Dark,0.1,0.212715671734026,-0.200767169511064,0.626198512979116,0.5305632482109699,0.09116136247677364,1.2230580205173869,8.870565134099618,8.756666666666668,180
F53B,Dark,1,-0.0112939068100353,-0.428686142613226,0.406098328993156,0.9970571349451969,0.10569071375862112,1.4179897233284948,8.646555555555556,8.528333333333332,180
F53B,Light,0,NA,NA,NA,1,0.2909197638233833,3.903098207443615,9.022564102564102,9.036666666666667,180
F53B,Dark,0,NA,NA,NA,1,0.1414839704553662,1.8982066539886242,8.657849462365592,8.635,180
PFOS,NA,0.1,0.604296720228925,-0.0732788598064157,1.28187230026427,0.08742111649551909,0.2033627967129375,3.8585377737281146,9.483138528138529,9.696666666666665,360
PFOS,NA,1,1.08792261046772,0.424722834211752,1.75112238672368,6.121163396700657e-4,0.18190121329606043,3.4513328589819317,9.966764418377322,9.655,360
PFOS,NA,0,NA,NA,NA,1,0.17198060532023363,3.2631025571184598,8.878841807909604,8.7025,360
OBS,NA,0.1,0.718544450214816,0.166959749508391,1.27012915092124,0.007874828934267386,0.14697844102088886,2.7887198434003957,9.59738625812442,9.331666666666667,360
OBS,NA,1,0.589934054159363,0.0129087930275951,1.16695931529113,0.04423925874528378,0.15707637656557533,2.980314699321089,9.468775862068966,9.018333333333334,360
OBS,NA,0,NA,NA,NA,1,0.17198060532023363,3.2631025571184598,8.878841807909604,8.7025,360
F53B,NA,0.1,1.1092520618222,0.518253965565029,1.70025015807936,7.617144680527321e-5,0.15968658548105139,3.0298399313717823,9.9880938697318,9.245000000000001,360
F53B,NA,1,0.719451960636391,0.12456884744329,1.31433507382949,0.014600337365794358,0.1725247420230799,3.2734268251553904,9.598293768545995,9.04,360
F53B,NA,0,NA,NA,NA,1,0.17198060532023363,3.2631025571184598,8.878841807909604,8.7025,360
