Chemical,Dose,time_end,se,sd,mean,median,n
F53B,0.1,15,4.237468154881682,14.679020279420435,17.181818181818183,11,12
F53B,0.1,16,5.193892424619374,17.99217113697572,19.14,9.850000000000001,12
F53B,0.1,17,5.149046118061668,17.83681897399621,16.59,10.2,12
F53B,0.1,18,5.710026918273452,19.780113470071118,22.18,16.25,12
F53B,0.1,19,5.926163100262183,20.52883116718799,30.490909090909092,32.4,12
F53B,0.1,20,6.026459335398533,20.876267517316055,34.163636363636364,41.3,12
F53B,0.1,21,1.8969606205611114,6.571264349538462,13.583333333333334,12.350000000000001,12
F53B,0.1,22,1.6644891077742112,5.765959406619845,13.791666666666666,13.35,12
F53B,0.1,23,0.7787616432321877,2.697709466127953,10.381818181818183,9.8,12
F53B,0.1,24,0.7076244224391378,2.451282904682338,10.616666666666667,10.6,12
F53B,0.1,25,1.1614683974968232,4.023444551700204,10.958333333333334,9.05,12
F53B,0.1,26,2.4730149676666,8.56677514375371,14.681818181818182,11.9,12
F53B,0.1,27,2.9670488347647375,10.27815866070112,16.163636363636364,10.4,12
F53B,0.1,28,3.090388325113852,10.705419188429754,13.7,9.3,12
F53B,0.1,29,3.8641730465046895,13.385888091568672,20,12.3,12
F53B,0.1,30,4.400853911630691,15.24500514326518,19.727272727272727,14.8,12
F53B,0.1,31,1.2282244719656719,4.254694377088,11.033333333333333,10.65,12
F53B,0.1,32,0.6768306638109325,2.34461019568221,9.758333333333333,9.5,12
F53B,0.1,33,0.8334355997855497,2.887105607330426,10.541666666666666,10.2,12
F53B,0.1,34,0.4972957171573371,1.7226828970058194,9.981818181818182,10.1,12
F53B,0.1,35,0.7266048069305251,2.517032885254888,10.65,10.149999999999999,12
F53B,0.1,36,4.118223696466891,14.265945358429528,16.691666666666666,11.95,12
F53B,0.1,37,4.44295705856386,15.390854722558755,14.825000000000001,8.45,12
F53B,0.1,38,3.634323607056488,12.589666277137649,11.983333333333333,8.4,12
F53B,0.1,39,3.1906903720832975,11.052875671338233,13.233333333333333,8.35,12
F53B,0.1,40,2.8412100850649447,9.84224044461915,13.633333333333333,12.350000000000001,12
F53B,0.1,41,1.155664573334584,4.003339515045816,10.245454545454546,10.2,12
F53B,0.1,42,0.5054700782440044,1.7509997144488627,9.8,10.2,12
F53B,0.1,43,0.6628822510732044,2.296291476588838,10.175,9.7,12
F53B,0.1,44,0.9446419876590733,3.2723358351767344,10.727272727272727,11.1,12
F53B,0.1,45,1.2014448372562498,4.161927001238292,10.481818181818182,9.1,12
F53B,0.1,46,0.9058277926289247,3.137879519482525,9.758333333333333,9.15,12
F53B,0.1,47,1.611721192396564,5.583165985732685,9.091666666666667,9,12
F53B,0.1,48,2.7652184508295328,9.578997701727303,12.041666666666666,10.7,12
F53B,0.1,49,4.726570606366702,16.37332087157753,14.818181818181818,9.3,12
F53B,0.1,50,4.844920150283827,16.783295717811658,13.358333333333333,8.3,12
F53B,1,1,3.674542047556302,12.728987041831378,17.16,12.25,12
F53B,1,2,4.099212784736291,14.200089628398317,15.136363636363637,10.1,12
F53B,1,3,4.148157677959232,14.369639712064652,14.963636363636365,10.8,12
F53B,1,4,4.024288631534646,13.94054474827967,18.133333333333333,12.6,12
F53B,1,5,4.688161401149957,16.240267481750042,21.141666666666666,17.85,12
F53B,1,6,4.567365435368843,15.821817981585562,21.758333333333333,17.85,12
F53B,1,7,4.139745606540176,14.340499441875247,22.391666666666666,17.15,12
F53B,1,8,4.528428719397786,15.686937240902063,21.6,17.450000000000003,12
F53B,1,9,4.435505135616552,15.365040504241103,16.641666666666666,10.149999999999999,12
F53B,1,10,4.605939840920832,15.955443642161185,17.07272727272727,9.4,12
F53B,1,11,4.202679520438735,14.558508914658184,16.027272727272727,10.7,12
F53B,1,12,3.4194497164947997,11.845321285791972,13.018181818181818,6.6,12
F53B,1,13,3.9831615279292607,13.798076282254318,14.49090909090909,11,12
F53B,1,14,4.149868563088365,14.375566392003797,13.99090909090909,9.6,12
F53B,1,15,3.959547341744401,13.71627434175118,13.572727272727272,10.7,12
F53B,1,16,4.149198535241292,14.373245347456566,14.972727272727273,8.1,12
F53B,1,17,2.0648391235301133,7.152812542820291,15.845454545454546,15.9,12
F53B,1,18,2.490355132680616,8.626843237385518,15.533333333333333,16.8,12
F53B,1,19,2.842333077461599,9.846130604394189,11.758333333333333,8.75,12
F53B,1,20,3.0705210872870987,10.636597057785773,11.058333333333334,5.75,12
F53B,1,21,0.8965675285963314,3.105801023890616,11.8,11.2,12
F53B,1,22,0.9973981302885176,3.4550884740678303,10.781818181818181,10,12
F53B,1,23,0.9103362682064916,3.1534973370125834,9.863636363636363,9.8,12
F53B,1,24,0.8924515095901274,3.0915427158032873,10.281818181818181,10.4,12
F53B,1,25,0.7995926993466641,2.769870361259136,9.227272727272727,9.7,12
